UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
1654762306,13.176056423197329,56.7331452560089,12.211284639465617,400.0,13015,19928,939.7583943576803,0.14,0.14,0.9386854743991093,0.14673709487982187,0.003,False
1654772692,25.27,53.91,988.0,609.0,12818,19491,939.12,2.17,2.26,14.96,2.333,0.053,True
1654734471,27.05969027929226,53.776556403664195,0.0,400.0,13064,19961,939.7560708378768,0.34,0.35309720707742515,2.34619441415485,0.36623888283097006,0.008,False
1654770752,20.94,57.84,647.0,586.0,12848,19594,939.178,3.11,3.24,11.81,3.342,0.075,True
1654762241,13.157936077987895,55.209368905907745,26.158721559757883,400.0,12990,19902,939.7645555254592,0.15,0.16,1.0392063922012107,0.16284127844024213,0.004,False
1654743676,-0.351,51.88,873.0,674.0,12790,19519,939.094,2.56,2.66,17.64,2.75,0.062,True
1654733776,21.551545999945027,55.95296445028461,11.0,400.0,12740,19757,939.8306271406628,0.1,0.12313570331435938,0.6462714066287188,0.12994071099430782,0.02031357033143594,False
1654733994,26.288597644012697,54.312663615328596,18.171596856236,400.0,12881,19845,939.7963727748498,0.22514790568708004,0.23514790568708005,1.55088743412248,0.24163311511837202,0.005171596856236001,False
1654733433,21.425969340954254,55.47211676192817,17.599101831321782,407.0396407325287,12531,19625,939.7817225148723,0.07559461098793069,0.24198203662643564,0.1411892219758614,0.276779342120401,0.1577883238071831,False
1654762508,15.086203767392021,50.44957976871487,41.43439483828295,400.0,13043,19929,939.7861312103234,0.38434394838282954,0.398687896765659,2.653439483828295,0.4139503174125272,0.00943439483828295,False
1654733776,22.324171661852596,55.8447415691475,11.0,400.0,12737,19756,939.8394096018699,0.10470480093492428,0.12470480093492428,0.6588192037396972,0.13276384074793937,0.02047048009349243,False
1654734113,26.745637223624925,54.12351053588114,30.15547558931798,400.0,12940,19869,939.7687408740178,0.24103650392878656,0.2510365039287865,1.6402433595252437,0.2550883291252259,0.005701216797626183,False
1654741058,-4.081,49.87,291.0,400.0,13123,19967,939.428,0.42,0.44,2.92,0.455,0.01,True
1654733816,25.248822228074953,50.127500470308924,37.82777756875159,400.0,12754,19752,939.8404166635312,0.2120555701873887,0.22205557018738867,1.451277888561657,0.22695001693112118,0.0053444448624968026,False
1654754048,7.524,47.1,1053.0,400.0,13000,19462,938.703,2.46,0.0,16.93,2.639,0.06,True
1654733772,24.918262079503226,55.117862385096714,12.71925331263433,400.0,12735,19754,939.8345962665632,0.0971925331263433,0.12438506625268658,0.6403477318844031,0.12935029306424628,0.02043850662526866,False
1654777148,27.11,47.28,1140.0,408.0,12879,19447,938.807,1.68,1.75,11.56,1.803,0.0409999999999999,True
1654733453,21.679198588913838,53.03079321451379,4.649823614229429,415.0,12557,19654,939.7946435074696,0.006687720482213214,0.02337544096442643,0.016687720482213213,0.027369124819762464,0.015687720482213213,False
1654733996,26.29633404408774,54.81319829551357,16.877043349949737,400.0,12883,19846,939.7966844349751,0.21719260837487434,0.22719260837487434,1.5059630418743717,0.23475408669989944,0.005,False
1654734310,27.106207680775782,52.81670026471117,0.0,400.0,13036,19955,939.7632233421571,0.14207680775780915,0.15207680775780913,0.9824608465468548,0.15307680775780913,0.003207680775780914,False
1654755550,-15.867,48.13,1335.0,400.0,12971,19393,938.7,1.97,2.05,13.56,2.114,0.048,True
1654762401,14.460227441623736,50.57342568996815,33.935323779739626,400.0,13023,19914,939.7699125796173,0.3930419320578868,0.4030419320578868,2.689772558376264,0.42004193205788676,0.009152096602894339,False
1654733695,24.27654450270725,49.75203382949386,17.650422868673235,400.0,12698,19736,939.7975773257776,0.07,0.09,0.4267478856566338,0.09867478856566339,0.02167478856566338,False
1654733379,20.69464909987428,56.27236824905709,0.0,406.1854571069368,12509,19586,939.7272168108176,0.02,0.054536357232658005,0.012268178616329,0.0648559036477593,0.038494996477961896,False
1654750244,13.97,53.46,1126.0,400.0,12889,19442,938.739,2.25,2.33,15.46,2.411,0.054,True
1654742369,-5.237,57.7,370.0,400.0,13054,19896,939.261,0.32,0.34,2.23,0.348,0.008,True
1654748221,13.572,48.53,1092.0,449.0,12869,19450,938.796,2.0,2.08,13.75,2.144,0.048,True
1654761728,11.420933184849313,55.78003186572815,12.812300839199082,400.0,12703,19733,939.8251261949648,0.0553128319346682,0.0753128319346682,0.3578154874120138,0.08109438067586956,0.016593849580400458,False
1654762558,15.749587935117251,48.85652405252413,36.75699922758633,400.0,13050,19931,939.7490486001545,0.4195139984551726,0.43,2.868541995365518,0.44680559938206904,0.01,False
1654781069,24.65,53.19,1195.0,406.0,12926,19432,938.72,2.01,2.09,13.87,2.162,0.049,True
1654762312,13.08,57.231078112216565,15.878712375636397,400.0,13016,19921,939.7479191415838,0.13,0.13986523597292935,0.9290566518105053,0.14386523597292933,0.003,False
1654734384,27.12114069390384,49.976927366919696,1.7034695192085216,400.0,13046,19948,939.7704372243846,0.35281387807683406,0.37140693903841704,2.4454763294225876,0.38125110246146726,0.009,False
1654733576,23.117230733126124,50.23080625623767,2.3772825002145024,400.0,12633,19701,939.8149670381249,0.09655679374946374,0.1831135874989275,0.486227174997855,0.20145790812398107,0.07924543499957093,False
1654738316,-8.267000000000001,52.75,29.0,400.0,13255,20192,939.698,1.95,2.02,13.39,2.088,0.047,True
1654777875,25.58,47.94,1184.0,422.0,12875,19433,938.751,1.73,1.8,11.89,1.855,0.042,True
1654762176,13.475191752579601,54.62086556697004,30.327876288694014,400.0,12961,19880,939.7872240412371,0.14836061855652993,0.14836061855652993,1.0024041237101995,0.15619668041218288,0.003612020618550998,False
1654733401,20.997095666438973,50.70072337746531,12.566720167420103,408.2998394977397,12533,19629,939.7708995184933,0.08833600837100516,0.31200963013561855,0.025667201674201032,0.35614467549306184,0.2171069015971933,False
1654744734,10.81,53.8,1067.0,638.0,12803,19461,939.096,2.34,2.43,16.13,2.515,0.057,True
1654775024,25.7,53.4,1027.0,484.0,12857,19466,938.862,2.26,2.35,15.57,0.0,0.055,True
1654741620,-4.496,50.45,337.0,400.0,13091,19923,939.364,0.34,0.36,2.37,0.369,0.008,True
1654773663,26.9,47.33,1030.0,573.0,12831,19466,938.991,2.22,2.3,15.26,2.379,0.054,True
1654743800,0.7659999999999999,50.46,900.0,668.0,12797,19507,939.114,2.29,2.38,15.75,2.456,0.055,True
1654734267,27.067161602196958,50.25104512096091,5.83839780304387,400.0,13013,19927,939.7603669428535,0.2220534065652043,0.23205340656520432,1.5371685052999098,0.24009714502476864,0.005441068131304086,False
1654739297,-8.68,49.17,109.0,400.0,13206,20156,939.69,2.11,2.19,14.51,2.263,0.051,True
1654762414,13.710056027361341,56.09971986319329,17.70948336902791,400.0,13035,19930,939.8074301722103,0.30284913894837984,0.31284913894837985,2.0556422505354184,0.3207038806328938,0.0069999999999999,False
1654746798,19.948,46.96,1161.0,520.0,12841,19441,938.881,1.81,1.88,12.49,1.947,0.044,True
1654748161,13.800999999999998,48.49,1138.0,450.0,12866,19447,938.837,1.94,2.02,13.36,2.083,0.047,True
1654777702,24.92,51.75,1205.0,422.0,12875,19433,938.747,1.66,1.73,11.44,1.783,0.04,True
1654762009,12.28198778296411,55.161533288879056,25.371777629596842,400.0,12881,19832,939.7966858888149,0.21314111185201579,0.2231411118520158,1.4519877829641104,0.22729816744461648,0.005157055592600789,False
1654762053,14.935451296260375,50.093646111218874,12.8483765420125,400.0,12919,19867,939.7833321419621,0.26848376542012503,0.27848376542012504,1.84090259252075,0.287483765420125,0.006848376542012416,False
1654761766,14.15818460411561,49.69363079176878,13.424613882081292,400.0,12737,19761,939.828212306941,0.2,0.25,1.2878769305895936,0.26636307917687807,0.044787693058959355,False
1654734470,27.059891301457725,54.31801081216072,0.44409979175365966,400.0,13068,19964,939.7567795010413,0.3444409979175366,0.3544409979175366,2.3755279833402927,0.3703291975010439,0.00844409979175366,False
1654762272,15.55118299989077,51.123674000475475,1.9203000019275878,400.0,13021,19933,939.7555604000025,0.23120800005140235,0.24120800005140236,1.6184560003598163,0.2526887000559,0.0052802000012850585,False
1654733790,25.05514806304765,55.63374012777109,0.0,400.0,12771,19795,939.8216826320825,0.2687588507592963,0.3184485634491203,1.7613119553150738,0.33232444852504983,0.041782798882876844,False
1654761932,14.471091634963793,50.41431523295959,3.4727091259051353,400.0,12848,19829,939.8253182271852,0.19736354562952568,0.2,1.3354995009623913,0.20960453184442884,0.006054581748189729,False
1654757719,-4.6610000000000005,47.65,1304.0,406.0,12993,19400,938.782,2.01,2.09,13.85,2.16,0.049,True
1654716426,42.7929003258334,26.27045148378827,591.8760281290112,445.16089521772676,12787,19360,936.8744457623064,0.41502582747312267,0.4275129137365613,2.8551291373656134,0.445269370604842,0.01,False
1654776442,24.95,51.62,1105.0,434.0,12873,19454,938.852,1.63,1.69,11.21,1.7480000000000002,0.039,True
1654733497,22.218153112183558,56.061531121835586,15.038278045889614,403.6921853639264,12567,19657,939.8151148341377,0.0,0.0,0.0,0.0,0.0,False
1654734054,26.5409555974559,54.27839276467051,10.194496819871699,400.0,12916,19859,939.7715666038162,0.26,0.27,1.7771669809192303,0.27643339618384605,0.006,False
1654733376,20.653660209252966,55.94041622877754,8.618586375211857,405.2371727504237,12503,19578,939.754,0.023814136247881437,0.08381413624788144,0.02,0.09505130899830515,0.05690706812394072,False
1654761695,13.76,51.26,6.0,400.0,12697,19746,939.824,0.08,0.1,0.47,0.11,0.025,False
1654764976,22.7,50.93,331.0,400.0,13110,19874,939.676,1.41,1.46,9.68,1.51,0.034,True
1654734497,27.02489592635817,51.00323590039326,41.22398158954192,400.0,13041,19924,939.7856561104628,0.3844796317908384,0.3967194476862576,2.6413574225358687,0.41215157655946416,0.00922398158954192,False
1654761470,13.392362171192381,51.688285236502296,0.9640869697932613,401.92817393958654,12562,19658,939.782158826213,0.004820434848966306,0.014820434848966307,0.004820434848966306,0.017122913182829144,0.009784521818759568,False
1654762465,14.023920378562629,55.21471659293634,25.215924287474248,400.0,13045,19938,939.7621761135688,0.37303981071868564,0.38303981071868565,2.5682388643121135,0.4000398107186856,0.009,False
1654746233,20.843000000000004,52.62,996.0,521.0,12846,19473,938.899,2.23,2.32,15.37,2.396,0.054,True
1654761871,14.131837133677498,51.28777560553362,17.136047772041685,400.0,12806,19802,939.8429682229362,0.1927209554408337,0.2027209554408337,1.344806369605558,0.2098570032128754,0.004712015924013895,False
1654785421,26.81,47.32,1170.0,400.0,13037,19439,938.756,2.19,2.27,15.06,2.3480000000000003,0.053,True
1654761930,14.433828483160331,50.59421666332676,3.718756228875335,400.0,12848,19830,939.8242109328284,0.2056248754224933,0.2077342037059283,1.3900772373852648,0.21780451464870942,0.006054664141717495,False
1654753645,13.189,50.04,1302.0,400.0,12942,19413,938.741,1.8,1.87,12.39,1.932,0.044,True
1654752384,20.787,49.0,1304.0,425.0,12901,19403,938.708,1.74,1.81,12.0,1.871,0.042,True
1654778998,26.87,48.1,1126.0,400.0,12905,19450,938.713,1.77,1.84,12.22,1.905,0.043,True
1654767102,19.44,55.63,41.0,400.0,13254,20214,939.689,1.92,2.0,13.24,2.064,0.047,True
1654781258,24.44,53.85,1247.0,420.0,12920,19419,938.745,1.47,1.53,10.13,1.58,0.036,True
1654761668,11.369972267103275,55.425207996725426,20.688366653022605,400.0,12666,19707,939.7838753466611,0.06,0.09,0.37,0.09887534666120903,0.02593767333060452,False
1654743729,0.115,56.13,833.0,666.0,12796,19529,939.096,2.17,2.25,14.92,2.326,0.053,True
1655128632,20.676624272708334,29.32371848402788,432.3217749007925,400.0,12937,19443,936.8941791948214,0.29142580079365993,0.30142580079365994,2.0119459302579967,0.3139614458135014,0.007267822509920676,False
1654762647,16.893897232799027,51.59302152267423,0.0,400.0,13098,19986,939.7305498462666,0.42290030746677465,0.43290030746677466,2.890302152267423,0.4501903382134521,0.01,False
1654761957,11.933109204612235,56.57268954465317,7.37815907755292,400.0,12854,19824,939.8422436818449,0.1568907953877646,0.16,1.0706723861632939,0.1664453976938823,0.004,False
1654762168,15.30619883708613,50.49393759735085,6.7465891390753425,400.0,12978,19910,939.7836335271523,0.1,0.10873294569537671,0.6961988370861301,0.10849317827815068,0.002,False
1654765933,22.48,47.48,35.0,400.0,13267,20185,939.64,2.41,2.51,16.61,2.59,0.0579999999999999,True
1654762404,14.12684730990561,55.471658751886025,23.460591373820133,400.0,13026,19926,939.777644498296,0.39973727582546753,0.41486863791273376,2.758686379127338,0.42978982066037397,0.01,False
1654762060,12.978272564623527,51.48741012489329,37.00226285214275,400.0,12899,19837,939.7893545384838,0.27,0.28,1.8605908974731091,0.29058863462096635,0.0069999999999999,False
1654770694,20.25,60.16,644.0,569.0,12856,19619,939.255,2.54,2.64,17.52,2.7310000000000003,0.062,True
1654777761,24.96,51.5,1141.0,408.0,12876,19445,938.758,1.96,2.04,13.48,2.103,0.047,True
1654781844,24.78,52.16,1264.0,400.0,12955,19419,938.757,2.08,2.16,14.33,2.234,0.05,True
1654762215,15.310923145642427,51.41892225229089,6.44611261454442,400.0,12991,19918,939.7111846291285,0.25723056307272213,0.26723056307272214,1.7652296697211847,0.274692135893935,0.006,False
1654742341,-5.23,51.02,354.0,400.0,13058,19902,939.275,0.49,0.51,3.4,0.53,0.012,True
1654775077,24.55,53.04,1164.0,517.0,12844,19439,938.885,1.79,1.86,12.32,1.921,0.043,True
1654762156,14.953327122487778,52.30336904569527,0.7774154784537776,400.0,12974,19900,939.8095562283972,0.14888940645935175,0.15888940645935176,1.0522258452154623,0.16377834710528694,0.0038889406459351747,False
1654773534,26.63,48.24,0.0,561.0,12834,19472,939.023,2.34,2.43,16.08,2.508,0.057,True
1654733749,24.739392965866443,50.10574286978021,16.901758533389405,400.0,12729,19750,939.8320654943111,0.24450879266694703,0.3041813211115784,1.5615615486686292,0.32473044184488364,0.055352637800084106,False
1654762309,13.124624084092673,57.04838324316594,8.268795795366328,400.0,13016,19923,939.7514840315347,0.14,0.14,0.9426879579536632,0.14753759159073265,0.003,False
1654749973,13.185,47.52,1159.0,401.0,12886,19438,938.769,2.07,2.15,14.26,2.2230000000000003,0.05,True
1654738563,-9.017,49.94,9.0,400.0,13264,20225,939.728,2.47,2.57,17.0,2.65,0.06,True
1654739691,-7.519,55.27,176.0,400.0,13178,20102,939.651,0.79,0.82,5.44,0.848,0.019,True
1654777582,24.9,51.77,1124.0,408.0,12877,19442,938.771,1.57,1.63,10.81,1.686,0.038,True
1654751636,19.432,50.66,1170.0,400.0,12914,19433,938.697,1.65,1.72,11.39,1.775,0.04,True
1654761809,13.850623546623416,52.097745456996456,8.515588665585396,400.0,12768,19785,939.8304532340032,0.19726617001621907,0.22726617001621907,1.2684411334414605,0.2384460210210847,0.029211028336036435,False
1654733793,25.080677549906188,53.735183779169795,4.551020257592887,400.0,12773,19784,939.837114285082,0.25179591896962844,0.29269387845444267,1.6361632707266562,0.3071428581968498,0.03835918379392569,False
1654761523,13.286633176159748,52.76401373774199,2.707914701996845,411.70791470199686,12589,19677,939.8064158294039,0.0,0.0,0.0,0.0,0.0,False
1654734393,27.11926741504323,53.166563116999725,22.802245129687932,400.0,13026,19926,939.7800584345244,0.3953483008645862,0.4126741504322931,2.736741504322931,0.42627864069166893,0.01,False
1654733455,21.70073885124248,52.424974932486215,10.0,416.1190078293432,12558,19655,939.802,0.0027975195733580035,0.015595039146716009,0.012797519573358004,0.021595039146716007,0.012357023488029605,False
1654748262,13.425,53.12,1141.0,448.0,12866,19449,938.816,1.93,2.0,13.25,2.067,0.047,True
1654786151,26.92,47.83,1343.0,422.0,12986,19394,938.851,2.24,2.33,15.44,2.407,0.054,True
1654762843,18.096253165405045,48.97997467675965,0.3746834594956753,400.0,13123,20022,939.681248100757,0.4174936691899135,0.4312405037848703,2.869949353519308,0.4476177195684005,0.01,False
1654756426,-22.002,54.01,1413.0,422.0,12962,19371,938.717,2.09,2.17,14.39,2.245,0.051,True
1654753761,11.679,47.19,1210.0,400.0,12962,19424,938.76,2.43,2.52,16.7,2.603,0.059,True
1654733440,21.506764990964623,56.25315091306973,8.173038329864898,401.965392334027,12537,19630,939.7954845073236,0.03965392334027021,0.12826961670135104,0.06930784668054042,0.14606197070551313,0.08385794702289168,False
1654761524,13.426658253728544,51.92067183448593,0.0,400.30310678428594,12594,19683,939.81,0.0,0.0,0.0,0.0,0.0,False
1654776303,26.94,47.61,1092.0,454.0,12870,19459,938.831,2.02,2.09,13.87,2.1630000000000003,0.049,True
1654733947,26.05610438105667,56.77103263728453,4.210996769775817,400.0,12853,19820,939.8400527491925,0.1742087621133407,0.1742087621133407,1.1747250807556047,0.18315601292089675,0.004473625403778023,False
1654781445,25.93,53.53,1101.0,400.0,12949,19458,938.712,1.48,1.54,10.2,1.591,0.036,True
1654777291,24.64,53.03,1143.0,410.0,12878,19445,938.778,1.82,1.89,12.5,1.949,0.044,True
1654734000,26.315985728826778,55.84942915307114,10.290811133293396,400.0,12888,19850,939.7972908111333,0.21858162226658678,0.22,1.48,0.2308581622266587,0.005,False
1654733513,22.41032078357947,51.61989222212308,1.8681910867455618,408.4727643469823,12594,19692,939.8141977133698,0.0,0.0,0.0,0.0,0.0,False
1654772031,23.65,54.67,935.0,661.0,12790,19502,939.09,2.6,2.71,17.92,2.795,0.063,True
1654738595,-9.076,53.75,12.0,400.0,13249,20214,939.691,2.87,2.98,19.74,3.0780000000000003,0.07,True
1654778260,24.47,53.67,1147.0,400.0,12892,19438,938.76,2.09,2.17,14.36,2.239,0.051,True
1654761429,11.976973189052071,49.58550383964976,44.49051062129351,450.6223828993697,12516,19608,939.7834905106213,0.01,0.04660340414195675,0.0,0.05543357434905459,0.03379221269227189,False
1654903123,23.27,60.86,397.0,1372.0,13012,19579,931.225,0.64,0.66,4.28,0.682,0.027,True
1654733447,21.595,56.65,0.0,400.0,12565,19673,939.807,0.02,0.05,0.03,0.06,0.034,False
1654762214,15.280329943271415,51.56054824960577,5.219796596284926,400.0,12993,19922,939.7157472090767,0.2659340113457169,0.27593401134571693,1.8215380794200184,0.28412081361486025,0.006593401134571632,False
1654734439,27.091598886663974,49.64988866639717,16.0,400.0,13051,19940,939.7382757693231,0.3120334000808501,0.32203340008085013,2.1214204405336106,0.33143451341687835,0.007520890668822668,False
1654777285,24.79,52.43,1159.0,415.0,12884,19442,938.768,1.91,1.98,13.14,2.049,0.046,True
1654734379,27.122,50.44073427145226,7.5450263554918,400.0,13045,19947,939.7739526185998,0.3738625658887295,0.3838625658887295,2.5670379612211063,0.39924882247760246,0.009,False
1654762605,17.10315747899435,49.21108476519242,16.0,400.0,13077,19956,939.7026314957989,0.4201857340584912,0.4401857340584912,2.9014858724679295,0.45322288087018936,0.01,False
1654734321,27.11218497176256,50.648277285259624,2.178033884928503,400.0,13026,19933,939.7445271637772,0.14910983057535748,0.1591098305753575,1.0510289269772641,0.16410983057535747,0.003636994352511916,False
1654770242,20.94,50.86,350.0,400.0,13069,19910,939.279,0.52,0.54,3.59,0.5589999999999999,0.013,True
1654770821,20.61,62.09,661.0,662.0,12807,19594,939.199,2.39,2.49,16.48,2.57,0.0579999999999999,True
1654734287,27.08850937598501,55.70361743621506,16.136719981262672,400.0,13012,19915,939.7397453120075,0.151179680112424,0.16117968011242398,1.0408046407120184,0.1628070241086765,0.003372656003747466,False
1654733552,22.851038699384375,56.41946617584845,10.7237546014208,400.0,12607,19673,939.7896316728019,0.068158364009472,0.146316728018944,0.301712638042624,0.1587642372217856,0.070158364009472,False
1654762192,12.778160318435619,56.56195793016848,2.344809553068535,400.0,12977,19906,939.7633103808938,0.23965571340794395,0.2518396815643822,1.6619579301684841,0.2590580783800259,0.005655190446931465,False
1654757021,-18.898,53.8,1373.0,405.0,12972,19379,938.703,1.87,1.94,12.86,2.005,0.045,True
1655128545,19.869883855686073,32.23240328174562,404.116144313926,484.62308194003896,12770,19204,936.886007304933,0.38637691805996105,0.39637691805996106,2.6546384264197274,0.4131957639629591,0.009,False
1654745531,18.292,47.32,1067.0,573.0,12827,19469,939.005,2.64,2.74,18.17,2.833,0.064,True
1654733478,21.993329641167666,50.38179722287056,33.075809486129906,448.1643955609191,12544,19630,939.8238356044391,0.0,0.0,0.0,0.001,0.000544293037394608,False
1654733827,25.326980794758576,54.97359981280623,12.164805990200561,400.0,12776,19773,939.815,0.2414560074877507,0.2514560074877507,1.674368022463252,0.26158240299510027,0.006,False
1654761391,10.867505896422678,56.23997169717114,0.49976414309287653,400.0,12514,19594,939.7381263561772,0.01875058964226781,0.056251768926803426,0.01,0.06712729960484445,0.04012635617721596,False
1654779479,26.88,48.02,1193.0,402.0,12905,19435,938.703,2.25,2.34,15.47,2.412,0.054,True
1654771289,24.75,50.61,741.0,728.0,12764,19554,939.147,2.19,2.28,15.09,2.353,0.053,True
1654768245,20.46,54.37,209.0,400.0,13153,20062,939.617,0.49,0.51,3.36,0.524,0.012,True
1654761373,11.601184821726484,50.80543452182344,0.0,433.82405135790526,12481,19510,939.7717648102716,0.13764810271581052,0.49059241086324196,0.11764810271581048,0.5584164622211472,0.33364987733268836,False
1654761858,13.201296846064771,56.31824378916848,0.0,400.0,12809,19806,939.8270424544095,0.36,0.3948938639763997,2.409787727952799,0.41395754559055986,0.032,False
1654780478,24.51,53.72,1260.0,421.0,12916,19414,938.711,1.46,1.51,10.02,1.5619999999999998,0.035,True
1654761941,12.786075639962677,50.391405600203576,36.768105997794585,400.0,12829,19792,939.8183210840031,0.19982161999830353,0.2098216199983035,1.378929719989821,0.21582161999830352,0.005,False
1654761960,11.884098808964454,56.870106749201426,1.8798411952605862,400.0,12852,19817,939.8394699602989,0.18295059551777282,0.18295059551777282,1.2330039701184854,0.19248063521895767,0.004765019850592427,False
1654780438,26.88,48.13,1180.0,401.0,12926,19432,938.715,1.72,1.78,11.81,1.842,0.042,True
1654754883,-6.127000000000001,48.69,1362.0,405.0,12955,19387,938.725,1.77,1.84,12.18,1.899,0.043,True
1654782933,24.49,53.54,1318.0,401.0,12957,19409,938.728,1.59,1.65,10.95,1.707,0.039,True
1654766448,21.54,52.88,34.0,400.0,13248,20189,939.707,1.8,1.87,12.41,1.935,0.044,True
1654903701,37.69,15.08,388.0,4844.0,12260,20059,930.903,1.47,1.52,10.1,1.574,0.036,True
1654762206,14.809333146975193,54.80981600543626,0.0,400.0,13004,19937,939.746,0.36817284640832615,0.38225926961248924,2.5376420408790983,0.3952592696124892,0.009,False
1654734286,27.087570727259287,55.659852724450474,15.71218177786395,400.0,13012,19923,939.7414292727407,0.16,0.16429272740712017,1.1028781822213607,0.1721463637035601,0.004,False
1654741143,-4.088,56.84,281.0,400.0,13126,19990,939.392,0.29,0.3,1.98,0.31,0.0069999999999999,True
1654764540,21.64,59.14,0.0,400.0,13416,20418,939.68,2.27,2.36,15.64,2.438,0.055,True
1654745580,18.622,48.68,986.0,565.0,12828,19481,939.028,2.03,2.11,13.99,2.182,0.049,True
1654775656,25.4,48.49,1163.0,497.0,12841,19435,938.921,2.0,2.08,13.78,2.149,0.049,True
1654734492,27.031456472356926,49.31927327729242,21.79712339692188,400.0,13056,19941,939.7826449659447,0.4010143830153906,0.4115215745230859,2.7396366386462105,0.4265215745230859,0.01,False
1654761890,12.455835856661574,51.31076140278634,25.109793024315707,400.0,12800,19784,939.824,0.23554896512157855,0.24554896512157853,1.6251434457699976,0.25254896512157854,0.006,False
1654903533,38.38,15.5,468.0,798.5,12116,19633,930.894,1.41,1.47,9.71,1.515,0.034,True
1654734127,26.786,57.22,8.0,400.0,12959,19897,939.788,0.13,0.14,0.92,0.143,0.003,False
1654734543,26.944344021980573,49.050320659417196,4.2930027475716654,400.0,13076,19956,939.7485160329709,0.42,0.43706997252428337,2.8812099175728503,0.13067922541696292,0.01,False
1654761576,13.313184582484018,53.20095625545987,6.006375036399161,400.0,12631,19699,939.823343958394,0.046687916787997205,0.08,0.2033758335759944,0.0906879167879972,0.03667516671519888,False
1654765357,19.99,53.18,142.0,400.0,13216,20073,939.636,2.1,2.18,14.43,2.25,0.051,True
1654782540,26.85,47.98,1348.0,405.0,12954,19398,938.681,2.19,2.28,15.08,2.352,0.053,True
1654734559,26.911055949814756,54.69589701358461,32.96270012349643,400.0,13056,19936,939.742925400247,0.36018649938251784,0.37018649938251785,2.4616784944426606,0.38326109913552486,0.009,False
1654746218,20.836,52.57,1086.0,548.0,12830,19454,938.9,2.07,2.15,14.26,2.224,0.05,True
1654778030,26.56,49.65,1063.0,400.0,12900,19466,938.762,2.1,2.18,14.46,2.254,0.051,True
1654734384,27.121,49.89453607262827,5.293812709947623,400.0,13044,19948,939.771,0.356134018157068,0.37,2.448402054471204,0.382067009078534,0.009,False
